ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
8415,29316,Morrisons,llm_r3_retry,0.85,Guylian milk chocolate egg matching cluster brand and core product. Weight ~300g aligns with cluster (300-306g). 'Praline Easter Egg' refers to the same product
2672,26639,Morrisons,llm_r3_retry,0.85,"Morrisons Savers Ice Lollies 275ml matches the cluster's core product: own-brand multi-pack fruit flavour ice lollies, same volume as ASDA cluster member, typic"
3639,33714,Sains,llm_r3_retry,0.85,"Jordans Country Crisp with Honey & Nuts is a branded honey & nut crisp cereal at 500g, matching the core product of the cluster. Different brand from ASDA/Tesco"
8707,23526,Morrisons,llm_r3_retry,0.85,"Hundreds and Thousands is the UK term for rainbow sprinkles - same core product, similar weight (80g vs 64.9-75g cluster range), own-brand Morrisons equivalent "
6164,25933,Morrisons,llm_r3_retry,0.85,"Candidate B is 'Market Street Salted Cara...' which appears to be 'Market Street Salted Caramel' - matching the salted caramel flavor of the cluster. However, c"
898,30382,Morrisons,llm_r3_retry,0.85,"Capri-Sun Orange brand and flavour match. Volume is 1625ml vs 1600ml cluster (close, likely same product line with minor variation). Pack count not explicitly s"
6077,46695,Sains,llm_r3_retry,0.85,"Sainsbury's Buttermilk Pancakes x4 matches the core product: buttermilk pancakes, 4-pack format. Cluster shows ASDA and Tesco both offer blueberry buttermilk pa"
1051,30517,Morrisons,llm_r3_retry,0.85,"Whitworths Berry & White Cherries 100g matches the cluster's core product (berries and cherries, 100g). Same weight, same variety focus (mixed berries with cher"
1022,55513,Tesco,llm_r3_retry,0.85,"Same core product (cocoa powder for baking), same variety (plain cocoa), own-brand allowed across SMs. Only difference is weight (200g vs 250g cluster), which i"
8382,50541,Tesco,llm_r3_retry,0.85,Nectarines product matching the cluster - same fruit type and ready-to-eat state. Different brand (Suntrail vs ASDA/Morrisons own-brand) and pack count (4 vs 3)
11194,44751,Sains,llm_r3_retry,0.85,"Sainsbury's Sweet & Smoky BBQ Cooked British Chicken Wings 525g matches the cluster's core product: chicken wings, BBQ/smoky flavour, ready-to-eat cooked format"
1179,24027,Morrisons,llm_r3_retry,0.85,"Mr Kipling brand, chocolate fudge variety, similar weight (425g vs 400g cluster). Text truncation suggests 'Signature Chocolate Fudge Fill & Glaze' which matche"
2676,45520,Sains,llm_r3_retry,0.85,Hawaiian Pizza (Ham & Pineapple) matches the cluster flavor. Sainsbury's own-brand is acceptable as equivalent to ASDA/Tesco own-brands. Weight 385g is within r
8369,59428,Tesco,llm_r3_retry,0.85,"Create A Cake Classic Piping Kit is a piping bag and nozzle set product, matching the core product category of the cluster (ASDA Piping Bag & Nozzle Set and Sai"
8294,28343,Morrisons,llm_r3_retry,0.85,"Unsmoked gammon steak is the core product match. A is Morrisons own-brand unsmoked gammon steak (250g), same variety/flavour as cluster. Weight differs slightly"
10906,16359,ASDA,llm_r3_retry,0.85,"Echo Falls brand, 5.5% summer berries fruit wine, 750ml volume matches cluster. 'Sparkling Summer Garden' is a slight name variation but represents the same cor"
2200,57379,Tesco,llm_r3_retry,0.85,"Tesco Imperial Vodka 1L is an own-brand vodka matching the cluster's core product: plain vodka, 1000ml volume, same category. Own-brand equivalents across SMs a"
11615,47200,Sains,llm_r3_retry,0.85,"Wild Venison Scottish Lean, Diced Steak 300g matches the core product (diced venison, 300g) from the cluster. Different brand (Sainsbury's own-brand vs Morrison"
8856,38116,Sains,llm_r3_retry,0.85,"Wrigley's Extra Cool Breeze, same brand and flavour. Cluster shows multipack 83.9g; candidate A is 70g single pack. Weight differs but represents the same core "
8615,59223,Tesco,llm_r3_retry,0.85,"10 pack fish fingers in 250g matches cluster exactly. Hearty Food Co is a budget/value brand comparable to JUST ESSENTIALS and Savers, same core product despite"
11056,48376,Sains,llm_r3_retry,0.85,Sainsbury's Lemon Curd Bakes x4 matches the cluster's core product (lemon curd tarts/bakes in multi-pack format). Similar pack count (4 vs 6) and own-brand equi
8776,23225,Morrisons,llm_r3_retry,0.85,"Ginger Preserve with same flavour, though 340g vs 450g cluster weight. Different brand (Mackays vs ASDA/Sainsbury's own-brand) but same core product type. Weigh"
11066,64696,Tesco,llm_r3_retry,0.85,Tesco Finest 2 White Pitta Breads matches the core product (white pitta breads) from the cluster. Both Morrisons and Sainsbury's entries are white pittas/batons
8697,27454,Morrisons,llm_r3_retry,0.85,Morrisons The Best Salted Caramel Fudge matches the core product (salted caramel fudge bar) from the cluster. Same variety/flavour and similar weight (150g vs 1
11082,48327,Sains,llm_r3_retry,0.85,Chocolate chip cake bars in 5-pack format matching the cluster's core product. Stamford Street Co. is Sainsbury's own-brand equivalent to Morrisons Savers and M
8808,63703,Tesco,llm_r3_retry,0.85,"Lindt Gold Bunny Milk Chocolate Egg same brand and variety, though 460g is larger than cluster's 350-360g range, it appears to be the same core product line wit"
11091,52879,Tesco,llm_r3_retry,0.85,"Pitch Chocolate Chip brioche rolls match the cluster's Brioche Pasquier Pitch Choc Chip product - same brand (Pitch is Brioche Pasquier's chocolate chip line), "
11601,15251,ASDA,llm_r3_retry,0.85,"ASDA Flavoursome 2 Smoked Mini Gammon Steaks 250g matches the cluster's core product: smoked gammon steaks, 250g pack size, 2-count. 'Mini' descriptor and 'Flav"
3577,45304,Sains,llm_r3_retry,0.85,"Sainsbury's Charcuterie Selection, Taste the Difference 200g matches the core product: Mediterranean/antipasti charcuterie platter from premium own-brand ranges"
14168,28358,Morrisons,llm_r3_retry,0.75,"Gammon shank is the core product match. A is slow cooked gammon shank similar in weight (~500g vs 510-545g cluster). However, flavour differs (Cola vs Honey & M"
13482,1118,ASDA,llm_r3_retry,0.75,"Both candidates A and cluster items are asparagus products from UK supermarket own-brands. However, A is 150g while cluster items are 200g and 180g (different w"
9384,44732,Sains,llm_r3_retry,0.75,"Both cluster products are beef chilli with rice ready meals. Candidate A is Chilli Con Carne & Rice 500g - same core product (beef chilli rice), though 500g vs "
13447,17595,Morrisons,llm_r3_retry,0.75,"Khalas dates are a date variety similar to Medjool, but A is a different branded product (Freakin Awesome Khalas vs Organic Medjool). While both are 200g dates,"
13535,9977,ASDA,llm_r3_retry,0.75,"Plant-based bacon product with similar weight (170g vs 150g cluster). D is Vivera brand plant-based bacon, matching the plant-based category of cluster. Weight "
13431,1022,ASDA,llm_r3_retry,0.75,ASDA Sweet & Delicate Chantenay Carrots is the same core product (Chantenay carrots variety) as the cluster. Weight difference (300g vs 400g) is a minor varianc
2063,54425,Tesco,llm_r3_retry,0.75,"Tesco Perfectly Ripe Mango is a single mango product matching the core product (whole mango) from ASDA and Sainsbury's. Weight not specified for candidate A, bu"
9394,14217,ASDA,llm_r3_retry,0.75,ASDA Greek Salad with Mixed Olives is the same core product as the cluster (Greek salad with feta). Different weight (160g vs 185-210g) and minor flavour variat
4791,23144,Morrisons,llm_r3_retry,0.75,"Morrisons The Best Apple & Rosemary Stuffing is an apple-based herb stuffing mix at 140g, matching the cluster's core product type (apple/herb stuffing). While "
9319,6565,ASDA,llm_r3_retry,0.75,ASDA Extra Special Chorizo Casero is a spicy Spanish chorizo ring product in similar weight range (220g vs 200-225g cluster). Own-brand products across differen
13950,10339,ASDA,llm_r3_retry,0.75,"Both cluster items are Belgian sugar waffles (not chocolate), similar pack counts (7 and 4), similar weights (175-200g). Candidate A is The Waffle Patisserie 5 "
13840,1162,ASDA,llm_r3_retry,0.75,ASDA Chicken & Bacon on Malted Bread is a sandwich matching the cluster's core product (chicken & bacon sandwich on bread). Sainsbury's and Tesco versions are o
13875,5491,ASDA,llm_r3_retry,0.75,"Same core product (sliced red onions), same brand tier (own-brand), same variety. Weight differs (650g vs 500g) but this is minor variation acceptable for own-b"
13794,19310,Morrisons,llm_r3_retry,0.75,"Cooked chicken product from Morrisons own-brand, appears to be garlic & herb flavored based on truncation 'Cooked Chick...', 210g matches cluster weight range ("
13447,13723,ASDA,llm_r3_retry,0.75,Medjool dates - same core product (dried dates variety). Weight differs (250g vs 200g) but this is a minor variation common across retailers. Brand differs (Yaf
2754,26362,Morrisons,llm_r3_retry,0.75,"Morrisons Takeaway Halloumi Fries matches the core product (breaded halloumi fries), though weight is 160g vs 170g in cluster and pack count unclear, but closes"
13745,12175,ASDA,llm_r3_retry,0.75,"Same core product (Special/Egg Fried Rice), own-brand from different SM. However, weight differs (300g vs 400g/350g cluster average), which creates some uncerta"
13709,14277,ASDA,llm_r3_retry,0.75,"ASDA 12 Mini Pork Savoury Eggs matches the core product category (mini savoury eggs) and pack count (12 vs 18 in cluster, but ASDA may use different pack sizing"
9302,6470,ASDA,llm_r3_retry,0.75,Sliced topside of beef matches the core product (topside beef) and weight (100g vs 80-90g cluster range). Different presentation (sliced vs charred/roast) is mi
13705,6242,ASDA,llm_r3_retry,0.75,"Riya's Original Recipe Desserts 2 Tiramisu matches the core product: tiramisu flavour, 2-pack format. Weight difference (100g vs 85g per unit) is minor variatio"
14010,15438,ASDA,llm_r3_retry,0.75,ASDA Butcher's Selection Unsmoked Gammon Joint matches the cluster's core product: unsmoked gammon joint with crackling. Weight (2000g) is slightly lower than c
9181,33646,Sains,llm_r3_retry,0.75,"Both candidates are pickled cucumbers in similar weight range (850g vs 700g cluster). A is Polish Specialities brand pickled gherkins, matching the Polish origi"
13639,5489,ASDA,llm_r3_retry,0.75,"ASDA Scratch Cook Sliced Mushrooms is sliced mushrooms from ASDA's own-brand range (Scratch Cook, comparable to Sainsbury's 'Inspired to Cook'). Core product ma"
9266,57574,Tesco,llm_r3_retry,0.75,"Mlekovita Kefir is a kefir product in 1L size matching the cluster's volume. While brand differs from Milko, it's the same core product category (kefir) with sa"
276,60595,Tesco,llm_r3_retry,0.75,"Same variety (Ristretto), same pack count (10 capsules), similar weight (54g vs 57g, minor variance acceptable). Different brand (Tesco vs Lavazza) but Ristrett"
11623,3943,ASDA,llm_r3_retry,0.75,"Seedless green grapes, own-brand match across supermarkets. 375g vs 400g is minor weight variation (likely same product, different pack size). Core product (see"
2063,29590,Morrisons,llm_r3_retry,0.75,"Morrisons Ready To Eat Loose Mango matches the core product (giant mango, ready to eat loose format) despite lacking exact weight specification in candidate des"
12623,8526,ASDA,llm_r3_retry,0.75,Ground cloves same variety as cluster. Weight 50g is close to cluster range (37-40g) but slightly larger. Different brand (Indus vs Sainsbury's/Tesco own-brand)
9399,57126,Tesco,llm_r3_retry,0.75,"A is a garlic & herb soft cheese, same core product category and flavour as the cluster. Weight difference (150g vs 135g) is minor variation. Different brand (L"
10659,32719,Sains,llm_r3_retry,0.75,"Sainsbury's Sweet Chilli Sauce is an own-brand equivalent to Blue Dragon Sweet Chilli Sauce Light - same core product (sweet chilli sauce, light variety), simil"
6648,21590,Morrisons,llm_r3_retry,0.75,"Barilla Pesto Rosso is a red pesto sauce in 190g, matching the weight and red pesto variety of the cluster. However, it's a different brand (Barilla) compared t"
3896,44175,Sains,llm_r3_retry,0.75,Both cluster items are olives with cheese and chilli flavoring at 160g. Candidate B matches this core product: olives stuffed with cheese (Manchego) and chilli 
6592,50753,Tesco,llm_r3_retry,0.75,"Same variety (Green Thai Curry), same product type (cooking sauce), similar weight range (340g vs 415-425g cluster). Different brand (Tesco own-brand vs Sharwoo"
3555,45026,Sains,llm_r3_retry,0.75,"German sausage selection product, same 170g weight class (A is 130g but closest match), sliced format matches the core product category of German sausage select"
5694,48422,Sains,llm_r3_retry,0.75,"Sainsbury's Confetti Cupcake Madeira Cake matches the 'Confetti' variety and 'Traybake' cake type from the cluster. However, weight differs (942g vs unspecified"
6407,37844,Sains,llm_r3_retry,0.75,"Korma curry sauce, similar weight (450g vs 500g cluster), same core product type. Minor weight difference but closest match to the Korma variety in cluster."
6424,23068,Morrisons,llm_r3_retry,0.75,"Covent Garden Mushroom is a creamy mushroom cooking sauce, same core product as cluster. Weight (550g) is close to cluster (460-475g), slight variance acceptabl"
10908,4444,ASDA,llm_r3_retry,0.75,"Blended Scotch Whisky, 1000ml, same core product category as cluster. Different brand (McKendrick's vs Glen Stag/Crag & Glen) but own-brand products from differ"
6424,49527,Tesco,llm_r3_retry,0.75,Tesco Mushroom Pasta Sauce is a mushroom-based cooking sauce in similar weight range (500g vs 460-475g cluster). While 'Pasta Sauce' vs 'Cooking Sauce' is a min
5794,22879,Morrisons,llm_r3_retry,0.75,"Same brand (Slush Puppie) and same volume (600ml). However, cluster specifies 'Squeezee' variety while candidate is 'Ice Pops' - different product lines/formats"
1213,22945,Morrisons,llm_r3_retry,0.75,"Pure maple syrup product, but weight differs (230g vs 250g cluster standard). Hilltop brand is different from ASDA/Sainsbury's, but same core product type. Weig"
11062,51066,Tesco,llm_r3_retry,0.75,"Hovis White Bread, same brand and variety (soft white), but 450g vs 400g cluster weight - close match but weight differs"
11979,16060,ASDA,llm_r3_retry,0.75,JUST ESSENTIALS by ASDA Pate is an own-brand pate product matching the core unbranded product (chicken liver pate) from the cluster. While the exact flavor vari
11156,5276,ASDA,llm_r3_retry,0.75,Plant-based meat-free product. Cluster contains meat-free burgers and meatballs (both plant-based). Candidate A is meat-free meatballs. Core product is plant-ba
1126,35583,Sains,llm_r3_retry,0.75,"Sainsbury's Chocolate Brownie Mix matches the core product (chocolate brownie mix) and is own-brand like ASDA and Tesco versions. However, 375g differs from the"
11490,38685,Sains,llm_r3_retry,0.75,"Same brand (Old Jamaica), same variety (Ginger Beer Regular), same flavor profile. However, volume differs (1500ml vs 2000ml in cluster), which violates the 'sa"
11752,5738,ASDA,llm_r3_retry,0.75,Gino's Popcorn Style Chicken 500g matches the weight and popcorn/pop-style chicken format of SFC Chicken Pop Pops. Different brand (Gino's vs SFC) but same core
3695,31939,Sains,llm_r3_retry,0.75,"Same core product: chocolate hazelnut cereal. Brand differs (Sainsbury's vs Weetabix), but weight similar (375g vs 360g). Slight weight variance and brand diffe"
994,56346,Tesco,llm_r3_retry,0.75,Both cluster items are 'Baked With Love' dinosaur decorations (12 pack). Option B is Dr Oetker white chocolate dinosaurs but different brand and pack size (12 v
11633,1691,ASDA,llm_r3_retry,0.75,ASDA Watermelon Chunks is a watermelon-based frozen confectionery product matching the core product category of Morrisons Watermelon Fans and Tesco Mini Waterme
11673,15187,ASDA,llm_r3_retry,0.75,Red seedless grapes with candy/sweet flavor descriptor. ASDA Extra Special matches Sainsbury's Taste the Difference tier. Weight is 400g (matches Sainsbury's ex
11601,56874,Tesco,llm_r3_retry,0.75,"Gammon steaks, smoked variety (implied by 'Hunters' branding typical of smoked products), similar weight range (345g vs 250-300g cluster). However, weight sligh"
11651,4020,ASDA,llm_r3_retry,0.75,"ASDA Ripe & Ready Avocado matches the core product (avocado, ripe & ready). However, 'Giant' size differs from 'Medium' in cluster, and pack count differs (1 vs"
5998,26016,Morrisons,llm_r3_retry,0.75,Own-brand egg waffles matching core product type. ASDA and Tesco versions are classic/plain egg waffles; Morrisons 'Soft Fresh Egg Waffles' appears to be the sa
6671,37637,Sains,llm_r3_retry,0.75,Caperberries are the same core product as capers (both are caper plant products). Own-brand products from different supermarkets are allowed. Weight difference 
12945,22569,Morrisons,llm_r3_retry,0.75,"Dole brand, fruit in jelly format, 4-pack structure (4x113g = 452g vs cluster's 4x93g = 372g). Same brand and core product type, but different pack size/weight "
3947,20071,Morrisons,llm_r3_retry,0.75,"Capricorn Goats Cheese matches the core product (goats' cheese) from ASDA cluster. Weight is 100g vs 125g (minor difference), but it's the closest match. Sainsb"
7614,36386,Sains,llm_r3_retry,0.75,"Same core product (stuffed vine leaves), same brand (Odysea is comparable to Tamtad as specialty Mediterranean brand), but different weight (310g vs 400g) - thi"
3378,43761,Sains,llm_r3_retry,0.75,"Sainsbury's Mango, Pineapple & Passion Fruit 250g is a mango-passion fruit yogurt from the same supermarket chain. While the fruit combination differs slightly "
411,20116,Morrisons,llm_r3_retry,0.75,"Both are cheese croquettes in similar weight (240g vs 250g). Brand differs (Morrisons vs Albert Bartlett), but this is own-brand equivalent. However, slight wei"
13235,24510,Morrisons,llm_r3_retry,0.75,"Madri Exceptional is the same brand and variety as cluster (Madri Excepcional), but volume is 1320.1ml vs 1760ml (4x440ml), so pack count differs. Not a perfect"
5185,59479,Tesco,llm_r3_retry,0.75,"Ready rolled puff pastry, 320g weight matches cluster. 'Reduced Fat' vs 'Light' are equivalent descriptors for the same product type. Own-brand Tesco matches ow"
3493,44054,Sains,llm_r3_retry,0.75,"Smoked ham slices, British origin, 120g weight matches ASDA cluster. Core product (smoked cured ham) aligns with cluster. 'Cooked' vs 'dry cured' is a minor var"
10230,8807,ASDA,llm_r3_retry,0.75,"Same product type (crinkle/crinkled beetroot), same core variety. Weight differs (475g vs 567g) but this is within acceptable range for own-brand equivalent. Br"
9856,35255,Sains,llm_r3_retry,0.75,"Go Go Squeez and Dole are both fruit snack pouches in similar format (4 pack, ~90-113g per pouch, mango variety). A has Apple Mango equivalent in Dole Mango, cl"
9881,8436,ASDA,llm_r3_retry,0.75,COOK by ASDA is ASDA's own-brand equivalent to Morrisons and Sainsbury's own-brand seasonings. Both cluster items are BBQ/Jerk seasonings from own-brands of dif
9628,56529,Tesco,llm_r3_retry,0.75,"Both cluster items are Oriental/Asian snack selections (190-234g range). Candidate D is 'Chinese Style Selection Pack' (254g), matching the Oriental theme and s"
1454,22957,Morrisons,llm_r3_retry,0.75,Morrisons The Best Indulgent Biscuit Collection is an own-brand premium biscuit selection matching the cluster's premium biscuit selection format and 375g weigh
7937,58397,Tesco,llm_r3_retry,0.75,Both cluster items are multi-item snacking selections with meat/cheese components (tapas/snacks). Candidate A is a Spanish Meat & Cheese Selection - matching th
5515,20021,Morrisons,llm_r3_retry,0.75,"Morrisons Milk Choc Chip Cookie Dough 340g matches the core product (cookie dough dessert) and weight is close to cluster (300-304g). However, weight discrepanc"
11677,43540,Sains,llm_r3_retry,0.72,Both Morrisons and Tesco cluster items are basic 'House Salad' products (120-145g ready-meal salads). Sainsbury's Classic Salad Bowl 165g is the closest match a
8678,55377,Tesco,llm_r3_retry,0.72,"Same flavour (Lemon Cheesecake), similar weight (210g vs 200g cluster), same brand (English Cheesecake Company likely matches Kirsty's production). Minor weight"
9425,9854,ASDA,llm_r3_retry,0.72,ASDA Take-Out Club Chocolate Brownie Dessert matches the core product (chocolate brownie pudding/dessert) but differs in weight (300g vs 340-350g) and brand tie
9657,44524,Sains,llm_r3_retry,0.72,Red onion and cheese product matching the cluster's core identity. Weight slightly lower (255g vs 270-300g range) but closest match in flavor profile and produc
11970,13382,ASDA,llm_r3_retry,0.72,"Fre White Zinfandel matches the variety (White Zinfandel), brand (Fre is a known wine brand), and volume (750ml). However, it is alcohol-removed wine, which is "
13593,28595,Morrisons,llm_r3_retry,0.72,"Same three-ingredient salad mix (watercress, spinach, rocket) and own-brand across different SMs. Only difference is weight (60g vs 80g cluster), which violates"
2098,18624,Morrisons,llm_r3_retry,0.72,"Smoked cheese product from Morrisons own-brand. Core product matches (smoked cheese), though weight differs slightly (160g vs 150-175g cluster range). Sliced fo"
12510,8881,ASDA,llm_r3_retry,0.72,"ASDA Sizzlin' Fajita Seasoning is a fajita seasoning mix matching the core product category (Mexican fajita seasoning). However, it differs in brand (ASDA own-b"
5477,18959,Morrisons,llm_r3_retry,0.72,"Pepperoni pizza, similar weight (300g vs 307g/270g range), own-brand Morrisons. Thin crust differs from stonebaked, but core product (pepperoni pizza) matches. "
8929,28805,Morrisons,llm_r3_retry,0.72,Breaded/crispy garlic mushrooms as core product. D is creamy garlic mushrooms (300g) vs cluster's breaded garlic mushrooms (370-400g). Weight and preparation me
10544,8068,ASDA,llm_r3_retry,0.72,"Carotino brand, 500ml cooking oil. However, cluster specifies 'Red Palm Fruit & Rapeseed Oil' blend while candidate A is 'Healthier Oil for Cooking' - different"
13716,19643,Morrisons,llm_r3_retry,0.72,"Morrisons Italian Herb Ham matches the core product (sliced cured pork with herbs, 100g). While 'Prosciutto Cotto' is more specific than 'Ham', both cluster ite"
5520,44784,Sains,llm_r3_retry,0.72,"Garlic stuffed olives core product match. Different variety (Halkidiki with Jalapeño vs basic garlic) and weight (160g vs 200-210g cluster), but A is closest ma"
8267,25905,Morrisons,llm_r3_retry,0.72,Market Street Double Chocolate Brownie Bites matches the core product (double chocolate brownie) from the cluster. Both ASDA and Sainsbury's entries are chocola
10453,37055,Sains,llm_r3_retry,0.72,"Sweet & hot whole peppers in similar weight (375g vs 400g cluster). Same core product type and flavor profile as Peppadew variants, though weight differs slight"
13708,12199,ASDA,llm_r3_retry,0.7,"ASDA Side For Two Gobi Saag Aloo is a saag aloo variant (same core product family as cluster), own-brand across SMs is allowed, serves 2 like cluster items, tho"
13878,26448,Morrisons,llm_r3_retry,0.65,"Southern fried/takeaway style chicken fillets, own-brand match across SMs. However, 240g vs 300g weight difference is a concern - may be different pack count. G"
14168,6623,ASDA,llm_r3_retry,0.65,"Honey & Mustard Gammon core product matches cluster (same protein, same primary flavors). However, cluster products are Gammon Shanks while A is Gammon Joint - "
13484,28490,Morrisons,llm_r3_retry,0.65,Morrisons Ready To Eat Qtee Pears matches the 'Ripe & Ready' concept from cluster - both emphasize ready-to-eat ripeness. Own-brand pears are acceptable across 
7921,58460,Tesco,llm_r3_retry,0.65,"Stuffed olives in similar weight range (130g vs 150/140g cluster). However, flavor differs (garlic dressing vs double stuffed plain), and weight is slightly low"
12286,15497,ASDA,llm_r3_retry,0.65,Jelly bean product matching the cluster's core product (jelly beans). Weight differs (96g vs 70-85g cluster range) but B is closest jelly bean match among candi
13611,28653,Morrisons,llm_r3_retry,0.65,"Melon & Pineapple Fingers product line with similar core composition, though weight (210g) differs from cluster (260-300g) and includes additional Mango flavor "
7731,34278,Sains,llm_r3_retry,0.65,"Same core product (banana chips) and brand (Sainsbury's own-brand, equivalent to ASDA/Morrisons own-brand Grace). However, weight differs (100g vs 84-85g) and '"
12615,16353,ASDA,llm_r3_retry,0.65,"ASDA Yeast Extract is the same core product (yeast extract spread) as Marmite Reduced Salt Yeast Extract Spread. However, confidence is reduced due to: (1) weig"
