cluster_id,tier,llm_pass,reason,q1,q2,q3
960,llm_verify,True,"All Innocent Strawberry & Banana Smoothie 750ml, same branded product across retailers",Yes,Yes,Yes
961,llm_verify,True,"All Innocent Strawberry Pineapple & Apple Smoothie 750ml, same branded product across retailers",Yes,Yes,Yes
969,llm_verify,False,Mockingbird 'Vitalise' vs 'Defence' are different product variants,No,Yes,Yes
970,llm_verify,True,"All Innocent Coconut Water 1L, same branded product across retailers",Yes,Yes,Yes
971,llm_verify,True,"All Innocent Strawberry & Banana Smoothie 250ml, same branded product across retailers",Yes,Yes,Yes
974,llm_verify,True,"Same core product (12-cup muffin tin), both standard-tier own-brand",Yes,Yes,Yes
978,llm_verify,False,Tesco product is 'Dried Strawberries' while others are 'Gently Baked Strawberries' — different processing method,No,Yes,Yes
1004,llm_verify,True,"Same core product (Wright's Cheddar & Sun Dried Tomato Bread Mix), minor naming variations acceptable",Yes,Yes,Yes
1006,llm_verify,True,"Same core product (Cake Angels Disney Frozen 2 Chocolate Cupcake Kit), negligible weight variance",Yes,Yes,Yes
1007,llm_verify,True,"Same core product (Peppa Pig Muddy Puddle Cupcakes Mix), weight variance within tolerance",Yes,Yes,Yes
1016,llm_verify,False,ASDA product is '12 Handmade Decorations' (generic) while Morrisons is 'Dinosaur' themed — different product types,No,Yes,Yes
1017,llm_verify,False,Sainsbury's product is 'House of Cake Edible Eye Decorations' (different brand) while others are 'Cake Decor' brand,No,Yes,Yes
1023,llm_verify,True,"Same core product (Baked With Love Mini Blossoms cake decorations), pack count difference irrelevant to Q1",Yes,Yes,Yes
1026,llm_verify,False,Sainsbury's product is 'Chocolate Creme Filled Chick Net' (different product type) vs chocolate sprinkles at ASDA/Morrisons,No,Yes,No
1027,llm_verify,True,"Same core product (FREEE Gluten Free Xanthan Gum), identical weight",Yes,Yes,Yes
1039,llm_verify,True,"All coloured writing icing, same core product; all standard tier own-brands",Yes,Yes,Yes
1054,llm_verify,True,"Both dumpling mix, identical weight; both standard tier own-brands",Yes,Yes,Yes
1057,llm_verify,True,"All multiseed/mixed grain bread mix, same weight; all standard tier own-brands",Yes,Yes,Yes
1058,llm_verify,True,"All Cake Angels Bluey cupcake kits, same branded product; Q3 N/A (all branded)",Yes,Yes,Yes
1060,llm_verify,True,"All ready-to-eat/dried apricots, same weight; all standard tier own-brands",Yes,Yes,Yes
1063,llm_verify,False,Soft Dates vs Stoned Sayer Dates are different product variants (processing/pit removal differs),No,Yes,Yes
1067,llm_verify,True,"All soft figs, weight variance 12% within tolerance; all standard tier own-brands",Yes,Yes,Yes
1072,llm_verify,False,ASDA Cherries vs Sainsbury's Berries & Cherries are different products (mixed berries vs single cherry),No,Yes,Yes
1079,llm_verify,False,Chilean Flame Raisins vs Jumbo Flame Raisins are different raisin varieties/sizes,No,Yes,Yes
1081,llm_verify,True,"All Whitworths prunes, same weight; minor naming variants acceptable for same branded product",Yes,Yes,Yes
1090,llm_verify,False,"Tesco product is 'Dried Pineapple' while others are 'Gently Baked Pineapple' — different processing method, different core product",No,Yes,Yes
1093,llm_verify,False,Morrisons product is 'Vanilla Pods' while others are 'Vanilla Extract' — different product types (whole pods vs liquid extract),No,Yes,Yes
1162,llm_verify,True,"All same-tier own-brand strong white bread flour, same weight, comparable products",Yes,Yes,Yes
1166,llm_verify,True,"All branded McDougalls plain flour, same weight, same product",Yes,Yes,Yes
1167,llm_verify,False,ASDA and Morrisons are 'Plain Wholemeal' while Sainsbury's and Tesco are 'Self Raising Wholemeal' — different product types,No,Yes,Yes
1174,llm_verify,False,ASDA is 'Supreme Sponge Premium Self Raising' (1kg) while others are standard 'Self Raising Flour' (1.1kg) — different product variants,No,Yes,Yes
1188,llm_verify,False,"ASDA is 'Blue Icing' while Sainsbury's and Tesco are 'Black Icing' — different colours, different products",No,Yes,Yes
1190,llm_verify,True,"All same-tier own-brand chocolate frosting/icing, same weight, same product",Yes,Yes,Yes
1194,llm_verify,False,Sainsbury's product is 'Cake Boards' while others are 'Cupcake Cases' — different product types,No,Yes,Yes
1199,llm_verify,False,ASDA is 'Self-Raising Wholemeal' while Sainsbury's and Tesco are 'Plain Wholemeal' — different product types,No,Yes,Yes
1200,llm_verify,True,"Same core product (Baked With Love carrot sugar decorations); size data unavailable so Q2 assumed comparable; Q3 N/A (unknown tier, but both same retailer own-brand range).",Yes,Yes,Yes
1206,llm_verify,True,Both standard-tier own-brand pink sprinkles; variance 12.5% within 15%; same tier.,Yes,Yes,Yes
1216,llm_verify,False,"Tesco product is 'Spreadable' butter, while ASDA and Sainsbury's are standard salted butter; different product type (spreadable vs block).",No,Yes,Yes
1229,llm_verify,True,"All President Slightly Salted Butter, same branded product across retailers; Q3 N/A (all branded).",Yes,Yes,Yes
1232,llm_verify,False,All Things Butter (standard tier) paired with Morrisons Savers (value tier); tier mismatch.,Yes,Yes,No
1235,llm_verify,True,All standard-tier own-brand golden syrup; variance 9.3% within 15%; same tier.,Yes,Yes,Yes
1263,llm_verify,True,All standard-tier diet tonic water with lime; variance 5.4% within 15%; same tier.,Yes,Yes,Yes
1280,llm_verify,True,All standard-tier low-calorie bitter lemon; variance 5.4% within 15%; same tier.,Yes,Yes,Yes
1293,llm_verify,True,"Both Appletiser apple juice, same branded product (cans vs 6×250ml pack format is same product); Q3 N/A (all branded).",Yes,Yes,Yes
1297,llm_verify,True,"Both Supermalt malt drink, same branded product (single vs 6×330ml pack format is same product); variance 1.0% within 15%; Q3 N/A (all branded).",Yes,Yes,Yes
1306,llm_verify,True,All branded Belvoir Elderflower Presse 750ml; minor naming variations acceptable,Yes,Yes,Yes
1311,llm_verify,True,All branded Shloer Zero White Grape 750ml; naming order differences acceptable,Yes,Yes,Yes
1314,llm_verify,True,All branded Lipton Ice Tea Lemon ~1.25L; variance 2.2% within tolerance,Yes,Yes,Yes
1320,llm_verify,True,All branded Fentimans Curiosity Cola 750ml; 'Classic' vs 'Traditional' are same product,Yes,Yes,Yes
1327,llm_verify,True,All branded Supermalt Original 330ml; 'Sleek Can' descriptor does not change core product,Yes,Yes,Yes
1331,llm_verify,True,All branded Veetee Sticky Rice ~260g; pack count differences (x2 vs single) do not affect Q1,Yes,Yes,Yes
1338,llm_verify,True,All branded Amoy Udon Thick Noodles 300g; pack format differences (single vs 2x150g) do not affect Q1,Yes,Yes,Yes
1349,llm_verify,True,Both standard-tier own-brand Green Pesto Microwave Pasta 200g; same tier,Yes,Yes,Yes
1353,llm_verify,False,Morrisons lists 'Carnaroli' risotto rice while others list 'Traditional'; different rice varieties,No,Yes,Yes
1356,llm_verify,False,Tesco product is Riced Cauliflower only; others include both Cauliflower & Broccoli,No,Yes,Yes
1360,llm_verify,False,Different Tilda rice variants: Caribbean Rice and Peas vs Brown Basmati and Wild vs Brown Basmati & Quinoa — not the same core product,No,Yes,Yes
1364,llm_verify,False,"Fullgreen Riced Cauliflower Original vs Riced Cauliflower & Broccoli — different core products (one is cauliflower only, one is mixed vegetable)",No,Yes,Yes
1365,llm_verify,True,Both Tilda Lemon Basmati Rice variants; microwave format difference is acceptable (Q1 rule: package format does not affect Q1),Yes,Yes,Yes
1367,llm_verify,False,Mixed Tilda variants: Mushroom Basmati vs Caribbean Basmati and Peas vs Mushroom Steamed — not the same core product,No,Yes,Yes
1368,llm_verify,True,"Both Jasmine Microwave Rice, same tier (standard own-brand), same weight",Yes,Yes,Yes
1373,llm_verify,True,Both Tilda Spicy Mexican Rice; microwave format difference is acceptable (Q1 rule: package format does not affect Q1),Yes,Yes,Yes
1376,llm_verify,False,"ASDA Wholegrain Micro vs Sainsbury's Wholegrain & Wild vs Tesco Wholegrain — Sainsbury's includes wild rice, making it a different product",No,Yes,Yes
1380,llm_verify,True,"All Pilau Microwave Rice, same tier (standard own-brand), same weight; minor naming variations acceptable",Yes,Yes,Yes
1383,llm_verify,True,"All Basmati Microwave Rice, same tier (standard own-brand), same weight; minor naming variations acceptable",Yes,Yes,Yes
1387,llm_verify,False,"Mixed Tilda variants: Pure Basmati vs Peri Peri Basmati vs Firecracker Basmati — different flavour variants, not the same core product",No,Yes,Yes
1397,llm_verify,True,"All Tilda Golden Vegetable Rice, same branded product across retailers with minor naming variations.",Yes,Yes,Yes
1403,llm_verify,False,"Tesco product is Caribbean Rice & Peas (different flavour), not pure basmati like the others.",No,Yes,Yes
1404,llm_verify,False,ASDA is Peri Peri flavour while Morrisons and Sainsbury's are Mushroom; Tesco is plain Basmati. Different flavours.,No,Yes,Yes
1405,llm_verify,False,Sainsbury's is Brown Rice while others are Long Grain (white); different rice types.,No,Yes,Yes
1409,llm_verify,False,Morrisons is Rice Medley (mixed grains) while others are single-grain Long Grain or Brown; different product types.,No,Yes,Yes
1411,llm_verify,True,"All Tilda Sticky Rice, same branded product across retailers with minor naming variations.",Yes,Yes,Yes
1412,llm_verify,False,ASDA and Tesco are Egg Fried Basmati while Sainsbury's is Peri Peri Basmati; different flavours.,No,Yes,Yes
1430,llm_verify,True,"Both standard-tier Rigatoni pasta, same core product across retailers.",Yes,Yes,Yes
1437,llm_verify,False,ASDA is Wholewheat Fusilli while Morrisons is standard Fusilli; different pasta types.,No,Yes,Yes
1440,llm_verify,False,ASDA and Morrisons are Tricolore Fusilli while Sainsbury's is Wholewheat Fusilli; different pasta types.,No,Yes,Yes
1443,llm_verify,True,"Same core product (fusilli pasta), same weight, both premium tier own-brands",Yes,Yes,Yes
1445,llm_verify,True,"Same core product (red split lentils), same weight, all standard tier own-brands",Yes,Yes,Yes
1447,llm_verify,True,"Same core product (green lentils), same weight, all standard tier own-brands",Yes,Yes,Yes
1448,llm_verify,True,"Same core product (bulgur wheat), same weight, all standard tier own-brands",Yes,Yes,Yes
1451,llm_verify,True,"Same core product (dried chickpeas), same weight, both standard tier own-brands",Yes,Yes,Yes
1452,llm_verify,True,"Same core product (giant couscous), same weight, all standard tier own-brands",Yes,Yes,Yes
1461,llm_verify,True,"Same core product (yellow split peas), same weight, all standard tier own-brands",Yes,Yes,Yes
1465,llm_verify,True,"Same branded product (Barilla Linguine), same weight, all branded",Yes,Yes,Yes
1477,llm_verify,False,"George Home Acacia Lid Spaghetti Canister is a decorative storage product, not comparable to loose spaghetti pasta",No,Yes,Yes
1486,llm_verify,False,Maltesers Chocolate Biscuits vs Maltesers Chocolate Egg are different product types,No,Yes,Yes
1492,llm_verify,False,"Sainsbury's product is Cheese & Pickle flavour, not plain Baked Cheddars — different flavour variant",No,Yes,Yes
1493,llm_verify,True,"All standard-tier own-brand bourbon biscuits, same core product",Yes,Yes,Yes
1494,llm_verify,False,"Ovaltine Biscuits is a branded product, not a Free From Digestive — different product type",No,Yes,Yes
1495,llm_verify,True,"All standard-tier own-brand Garibaldi biscuits, same core product",Yes,Yes,Yes
1498,llm_verify,True,"All Jacob's Savours Thins Sour Cream & Chive, same branded product",Yes,Yes,Yes
1503,llm_verify,False,"Lyons is a branded product, not own-brand — mixing branded with own-brand",No,Yes,Yes
1509,llm_verify,True,"Both McVitie's Hobnobs Milk Chocolate, same branded product despite pack size variation",Yes,Yes,Yes
1513,llm_verify,True,"All Loacker Napolitaner Wafers, same branded product",Yes,Yes,Yes
1515,llm_verify,True,"All standard-tier own-brand Shortcake biscuits, same core product",Yes,Yes,Yes
1516,llm_verify,True,"All McVitie's Milk Chocolate Digestives, same branded product",Yes,Yes,Yes
1521,llm_verify,True,"All McVitie's Digestives The Light One, same weight, all branded.",Yes,Yes,Yes
1522,llm_verify,True,"All standard-tier own-brand cream crackers, same weight.",Yes,Yes,Yes
1524,llm_verify,True,"All standard-tier garlic crackers, variance 2.6% within tolerance.",Yes,Yes,Yes
1526,llm_verify,True,"All McVitie's Milk Chocolate Digestives, variance 1.5% within tolerance.",Yes,Yes,Yes
1529,llm_verify,False,"Morrisons product is Hobnobs, not Milk Chocolate Digestives—different core product.",No,Yes,Yes
1532,llm_verify,True,"All Fox's Golden Crunch Creams, same weight, all branded.",Yes,Yes,Yes
1541,llm_verify,True,"All McVitie's Dark Chocolate Digestives, variance 7.6% within tolerance.",Yes,Yes,Yes
1543,llm_verify,False,ASDA is Orange Fingers biscuits; Tesco is Orange Boost chocolate bars—different core products.,No,Yes,Yes
1546,llm_verify,True,"All Border Lemon Drizzle Melts, same weight, all branded.",Yes,Yes,Yes
1548,llm_verify,True,"All Nutella Biscuits, variance 2.2% within tolerance, pack count irrelevant to Q1.",Yes,Yes,Yes
1550,llm_verify,True,"All Carr's Crackers Selection, same weight, all branded.",Yes,Yes,Yes
1558,llm_verify,False,"Morrisons product is Fruit & Nut Bar, not Timeout Wafer or Snack Shortcake—different core product.",No,Yes,Yes
1560,llm_verify,True,"All LU Le Petit Ganache biscuits, same weight, all branded.",Yes,Yes,Yes
1561,llm_verify,True,"All McVitie's White Chocolate Digestives, within 3% variance, all branded.",Yes,Yes,Yes
1564,llm_verify,True,"All Fox's Party Rings Choc Minis, within 0.5% variance, pack count irrelevant to Q1.",Yes,Yes,Yes
1568,llm_verify,True,"Both Tunnock's Dark Chocolate Caramel Wafers, size data unavailable so assume comparable.",Yes,Yes,Yes
1570,llm_verify,True,"All Kinder Cards Chocolate & Milk Wafer, within 2.3% variance, pack count irrelevant to Q1.",Yes,Yes,Yes
1575,llm_verify,True,"Both McVitie's Club Mint Chocolate Biscuit Bars, identical weight and pack count.",Yes,Yes,Yes
1576,llm_verify,False,ASDA Classic Selection vs Sainsbury's/Tesco Fabulous Selection—different product lines.,No,Yes,Yes
1581,llm_verify,False,ASDA is Raspberry flavour; Tesco product name unclear but likely different flavour variant.,No,Yes,Yes
1583,llm_verify,True,"All Jacob's Original Cream Crackers, same branded product; pack count difference (8pk vs single) is irrelevant to Q1; weight variance within 15%.",Yes,Yes,Yes
1584,llm_verify,True,"All Carr's Table Water Crackers, same branded product; minor naming variation ('Carrs' vs 'Carr's', 'Biscuits' vs 'Crackers') acceptable; 0% variance.",Yes,Yes,Yes
